Margin,Total,ID,index,County Name,County Code,Precinct name,Precinct Code,2022 Congressional,2020 Congressional,Legislative,McClellan - GLC,Reisdorf - LMN,Finstad - R,Ettinger - DFL,Write In
0,,460065,326,Martin,46,FAIRMONT W-3 P-1,0065,1,1,22A,,,,,
0,,460070,327,Martin,46,FAIRMONT W-3 P-2,0070,1,1,22A,,,,,
0,,460080,328,Martin,46,FAIRMONT W-4 P-1,0080,1,1,22A,,,,,
0,,460085,329,Martin,46,FAIRMONT W-4 P-2,0085,1,1,22A,,,,,
0,,460095,330,Martin,46,FAIRMONT TWP.,0095,1,1,22A,,,,,
0,,460100,331,Martin,46,FOX LAKE TWP.,0100,1,1,21B,,,,,
0,,460105,332,Martin,46,FRASER TWP.,0105,1,1,22A,,,,,
0,,460110,333,Martin,46,GALENA TWP.,0110,1,1,21B,,,,,
0,,460115,334,Martin,46,GRANADA,0115,1,1,22A,,,,,
0,,460120,335,Martin,46,JAY TWP.,0120,1,1,22A,,,,,
0,,460125,336,Martin,46,LAKE BELT TWP.,0125,1,1,22A,,,,,
0,,460130,337,Martin,46,LAKE FREMONT TWP.,0130,1,1,22A,,,,,
0,,460135,338,Martin,46,MANYASKA TWP.,0135,1,1,22A,,,,,
0,,460140,339,Martin,46,NASHVILLE TWP.,0140,1,1,22A,,,,,
0,,460145,340,Martin,46,NORTHROP,0145,1,1,22A,,,,,
0,,460150,341,Martin,46,ORMSBY,0150,1,1,21B,,,,,
0,,460155,342,Martin,46,PLEASANT PRAIRIE TWP.,0155,1,1,22A,,,,,
0,,460160,343,Martin,46,ROLLING GREEN TWP.,0160,1,1,22A,,,,,
0,,460165,344,Martin,46,RUTLAND TWP.,0165,1,1,22A,,,,,
0,,460170,345,Martin,46,SHERBURN,0170,1,1,22A,,,,,
0,,460175,346,Martin,46,SILVER LAKE TWP.,0175,1,1,22A,,,,,
0,,460180,347,Martin,46,TENHASSEN TWP.,0180,1,1,22A,,,,,
0,,460185,348,Martin,46,TRIMONT,0185,1,1,21B,,,,,
0,,460195,349,Martin,46,TRUMAN,0195,1,1,22A,,,,,
0,,460200,350,Martin,46,WAVERLY TWP.,0200,1,1,22A,,,,,
0,,460205,351,Martin,46,WELCOME,0205,1,1,22A,,,,,
0,,460210,352,Martin,46,WESTFORD TWP.,0210,1,1,22A,,,,,
0,,500005,353,Mower,50,ADAMS,0005,1,1,23B,,,,,
0,,500010,354,Mower,50,ADAMS TWP.,0010,1,1,23B,,,,,
0,,500015,355,Mower,50,AUSTIN W-1 P-1,0015,1,1,23B,,,,,
0,,500020,356,Mower,50,AUSTIN W-1 P-2,0020,1,1,23B,,,,,
0,,500030,357,Mower,50,AUSTIN W-2 P-1,0030,1,1,23B,,,,,
0,,500035,358,Mower,50,AUSTIN W-2 P-2,0035,1,1,23B,,,,,
0,,500050,359,Mower,50,AUSTIN W-3 P-1,0050,1,1,23B,,,,,
0,,500055,360,Mower,50,AUSTIN W-3 P-2,0055,1,1,23B,,,,,
0,,500070,361,Mower,50,AUSTIN TWP.,0070,1,1,23B,,,,,
0,,500075,362,Mower,50,BENNINGTON TWP.,0075,1,1,26B,,,,,
0,,500080,363,Mower,50,BROWNSDALE,0080,1,1,23B,,,,,
0,,500085,364,Mower,50,CLAYTON TWP.,0085,1,1,23B,,,,,
0,,500090,365,Mower,50,DEXTER,0090,1,1,23B,,,,,
0,,500095,366,Mower,50,DEXTER TWP.,0095,1,1,23B,,,,,
0,,500100,367,Mower,50,ELKTON,0100,1,1,23B,,,,,
0,,500105,368,Mower,50,FRANKFORD TWP.,0105,1,1,26B,,,,,
0,,500110,369,Mower,50,GRAND MEADOW,0110,1,1,23B,,,,,
0,,500115,370,Mower,50,GRAND MEADOW TWP.,0115,1,1,23B,,,,,
0,,500120,371,Mower,50,LANSING TWP.,0120,1,1,23B,,,,,
0,,500125,372,Mower,50,LE ROY,0125,1,1,26B,,,,,
0,,500130,373,Mower,50,LE ROY TWP.,0130,1,1,26B,,,,,
0,,500135,374,Mower,50,LODI TWP.,0135,1,1,23B,,,,,
0,,500140,375,Mower,50,LYLE,0140,1,1,23B,,,,,
0,,500145,376,Mower,50,LYLE TWP.,0145,1,1,23B,,,,,
0,,500150,377,Mower,50,MAPLEVIEW,0150,1,1,23B,,,,,
0,,500155,378,Mower,50,MARSHALL TWP.,0155,1,1,23B,,,,,
0,,500160,379,Mower,50,NEVADA TWP.,0160,1,1,23B,,,,,
0,,500165,380,Mower,50,PLEASANT VALLEY,0165,1,1,23B,,,,,
0,,500170,381,Mower,50,RACINE,0170,1,1,26B,,,,,
0,,500175,382,Mower,50,RACINE TWP.,0175,1,1,26B,,,,,
0,,500180,383,Mower,50,RED ROCK TWP.,0180,1,1,23B,,,,,
0,,500185,384,Mower,50,ROSE CREEK,0185,1,1,23B,,,,,
0,,500190,385,Mower,50,SARGEANT,0190,1,1,23B,,,,,
0,,500195,386,Mower,50,SARGEANT TWP.,0195,1,1,23B,,,,,
0,,500200,387,Mower,50,TAOPI,0200,1,1,23B,,,,,
0,,500205,388,Mower,50,UDOLPHO TWP.,0205,1,1,23B,,,,,
0,,500210,389,Mower,50,WALTHAM,0210,1,1,23B,,,,,
0,,500215,390,Mower,50,WALTHAM TWP.,0215,1,1,23B,,,,,
0,,500220,391,Mower,50,WINDOM TWP.,0220,1,1,23B,,,,,
0,330,520005,392,Nicollet,52,BELGRADE TOWNSHIP,0005,1,1,18A,4,1,186,138,1
0,86,520010,393,Nicollet,52,BERNADOTTE TOWNSHIP,0010,1,1,18A,0,0,64,22,0
0,41,520015,394,Nicollet,52,BRIGHTON TOWNSHIP,0015,1,1,18A,0,0,34,7,0
0,138,520020,395,Nicollet,52,CITY OF COURTLAND,0020,1,1,18A,0,0,98,40,0
0,139,520025,396,Nicollet,52,COURTLAND TOWNSHIP,0025,1,1,18A,2,1,109,27,0
0,95,520030,397,Nicollet,52,GRANBY TOWNSHIP,0030,1,1,18A,2,1,68,24,0
0,89,520035,398,Nicollet,52,CITY OF LAFAYETTE,0035,1,1,18A,0,2,58,29,0
0,186,520040,399,Nicollet,52,LAFAYETTE TOWNSHIP,0040,1,1,18A,1,2,131,52,0
0,165,520045,400,Nicollet,52,LAKE PRAIRIE TOWNSHIP,0045,1,1,18A,1,2,94,66,2
0,0,520050,401,Nicollet,52,MANKATO W-2 P-99,0050,1,1,18A,0,0,0,0,0
0,91,520055,402,Nicollet,52,NEW SWEDEN TOWNSHIP,0055,1,1,18A,2,1,63,23,2
0,249,520060,403,Nicollet,52,CITY OF NICOLLET,0060,1,1,18A,5,3,168,73,0
0,177,520065,404,Nicollet,52,NICOLLET TOWNSHIP,0065,1,1,18A,3,3,106,65,0
0,339,520070,405,Nicollet,52,NORTH MANKATO P-1,0070,1,1,18A,4,10,86,239,0
0,356,520075,406,Nicollet,52,NORTH MANKATO P-2,0075,1,1,18A,5,10,122,218,1
0,350,520080,407,Nicollet,52,NORTH MANKATO P-3,0080,1,1,18A,2,5,134,209,0
0,481,520085,408,Nicollet,52,NORTH MANKATO P-4,0085,1,1,18A,1,7,177,295,1
0,368,520090,409,Nicollet,52,NORTH MANKATO P-5,0090,1,1,18A,1,5,153,209,0
0,313,520095,410,Nicollet,52,NORTH MANKATO P-6,0095,1,1,18A,4,3,144,161,1
0,348,520100,411,Nicollet,52,NORTH MANKATO P-7,0100,1,1,18A,4,4,171,169,0
0,113,520110,412,Nicollet,52,OSHAWA TOWNSHIP,0110,1,1,18A,1,4,67,41,0
0,25,520115,413,Nicollet,52,RIDGELY TOWNSHIP,0115,1,1,18A,0,0,18,7,0
0,1005,520120,414,Nicollet,52,ST PETER W-1 P-1,0120,1,1,18A,11,19,388,585,2
0,806,520130,415,Nicollet,52,ST PETER W-2 P-1,0130,1,1,18A,7,15,186,594,4
0,89,520140,416,Nicollet,52,TRAVERSE TOWNSHIP,0140,1,1,18A,0,1,52,36,0
0,145,520145,417,Nicollet,52,WEST NEWTON TOWNSHIP,0145,1,1,18A,0,0,118,27,0
0,,530005,418,Nobles,53,ADRIAN,0005,1,1,21A,,,,,
0,,530010,419,Nobles,53,BIGELOW,0010,1,1,21B,,,,,
0,,530015,420,Nobles,53,BIGELOW TWP.,0015,1,1,21B,,,,,
0,,530020,421,Nobles,53,BLOOM TWP.,0020,1,1,21B,,,,,
0,,530025,422,Nobles,53,BREWSTER,0025,1,1,21B,,,,,
0,,530030,423,Nobles,53,DEWALD TWP.,0030,1,1,21B,,,,,
0,,530035,424,Nobles,53,DUNDEE,0035,1,1,21B,,,,,
0,,530040,425,Nobles,53,ELK TWP.,0040,1,1,21B,,,,,
0,,530045,426,Nobles,53,ELLSWORTH,0045,1,1,21A,,,,,
0,,530050,427,Nobles,53,GRAHAM LAKES TWP.,0050,1,1,21B,,,,,
0,,530055,428,Nobles,53,GRAND PRAIRIE TWP.,0055,1,1,21A,,,,,
0,,530060,429,Nobles,53,HERSEY TWP.,0060,1,1,21B,,,,,
0,,530065,430,Nobles,53,INDIAN LAKE TWP.,0065,1,1,21B,,,,,
0,,530070,431,Nobles,53,KINBRAE,0070,1,1,21B,,,,,
0,,530075,432,Nobles,53,LARKIN TWP.,0075,1,1,21A,,,,,
0,,530080,433,Nobles,53,LEOTA TWP.,0080,1,1,21A,,,,,
0,,530085,434,Nobles,53,LISMORE,0085,1,1,21A,,,,,
0,,530090,435,Nobles,53,LISMORE TWP.,0090,1,1,21A,,,,,
0,,530095,436,Nobles,53,LITTLE ROCK TWP.,0095,1,1,21A,,,,,
0,,530100,437,Nobles,53,LORAIN TWP.,0100,1,1,21B,,,,,
0,,530105,438,Nobles,53,OLNEY TWP.,0105,1,1,21A,,,,,
0,,530110,439,Nobles,53,RANSOM TWP.,0110,1,1,21B,,,,,
0,,530115,440,Nobles,53,ROUND LAKE,0115,1,1,21B,,,,,
0,,530120,441,Nobles,53,RUSHMORE,0120,1,1,21B,,,,,
0,,530125,442,Nobles,53,SEWARD TWP.,0125,1,1,21B,,,,,
0,,530130,443,Nobles,53,SUMMIT LAKE TWP.,0130,1,1,21B,,,,,
0,,530135,444,Nobles,53,WESTSIDE TWP.,0135,1,1,21A,,,,,
0,,530140,445,Nobles,53,WILMONT,0140,1,1,21A,,,,,
0,,530145,446,Nobles,53,WILMONT TWP.,0145,1,1,21A,,,,,
0,,530150,447,Nobles,53,WORTHINGTON W-1 P-1,0150,1,1,21B,,,,,
0,,530155,448,Nobles,53,WORTHINGTON W-1 P-2,0155,1,1,21B,,,,,
0,,530160,449,Nobles,53,WORTHINGTON W-1 P-3,0160,1,1,21B,,,,,
0,,530165,450,Nobles,53,WORTHINGTON W-1 P-4,0165,1,1,21B,,,,,
0,,530166,451,Nobles,53,WORTHINGTON W-1 P-5,0166,1,1,21B,,,,,
0,,530170,452,Nobles,53,WORTHINGTON W-2 P-1,0170,1,1,21B,,,,,
0,,530175,453,Nobles,53,WORTHINGTON W-2 P-2,0175,1,1,21B,,,,,
0,,530180,454,Nobles,53,WORTHINGTON W-2 P-3,0180,1,1,21B,,,,,
0,,530185,455,Nobles,53,WORTHINGTON W-2 P-4,0185,1,1,21B,,,,,
0,,530186,456,Nobles,53,WORTHINGTON W-2 P-5,0186,1,1,21B,,,,,
0,,530190,457,Nobles,53,WORTHINGTON TWP.,0190,1,1,21B,,,,,
0,,550005,458,Olmsted,55,BYRON,0005,1,1,24A,,,,,
0,,550010,459,Olmsted,55,CASCADE TWP. P-1,0010,1,1,25A,,,,,
0,,550011,460,Olmsted,55,CASCADE TWP. P-2,0011,1,1,25A,,,,,
0,,550012,461,Olmsted,55,CASCADE TWP. P-3,0012,1,1,24B,,,,,
0,,550015,462,Olmsted,55,CHATFIELD,0015,1,1,20B,,,,,
0,,550020,463,Olmsted,55,DOVER,0020,1,1,20B,,,,,
0,,550025,464,Olmsted,55,DOVER TWP.,0025,1,1,20B,,,,,
0,,550030,465,Olmsted,55,ELMIRA TWP.,0030,1,1,20B,,,,,
0,,550035,466,Olmsted,55,EYOTA,0035,1,1,20B,,,,,
0,,550040,467,Olmsted,55,EYOTA TWP.,0040,1,1,20B,,,,,
0,,550045,468,Olmsted,55,FARMINGTON TWP.,0045,1,1,20B,,,,,
0,,550050,469,Olmsted,55,HAVERHILL TWP,0050,1,1,25A,,,,,
0,,550055,470,Olmsted,55,HIGH FOREST TWP.,0055,1,1,24A,,,,,
0,,550060,471,Olmsted,55,KALMAR TWP.,0060,1,1,24A,,,,,
0,,550065,472,Olmsted,55,MARION TWP. P-1,0065,1,1,20B,,,,,
0,,550066,473,Olmsted,55,MARION TWP. P-2,0066,1,1,24B,,,,,
0,,550070,474,Olmsted,55,NEW HAVEN TWP.,0070,1,1,20B,,,,,
0,,550075,475,Olmsted,55,ORION TWP.,0075,1,1,20B,,,,,
0,,550080,476,Olmsted,55,ORONOCO,0080,1,1,25A,,,,,
0,,550085,477,Olmsted,55,ORONOCO TWP.,0085,1,1,25A,,,,,
0,,550088,478,Olmsted,55,PINE ISLAND,0088,1,1,20B,,,,,
0,,550090,479,Olmsted,55,PLEASANT GROVE TWP.,0090,1,1,20B,,,,,
0,,550095,480,Olmsted,55,QUINCY TWP.,0095,1,1,20B,,,,,
0,,550100,481,Olmsted,55,ROCHESTER W1 P1,0100,1,1,24B,,,,,
0,,550105,482,Olmsted,55,ROCHESTER W1 P2,0105,1,1,24B,,,,,
0,,550110,483,Olmsted,55,ROCHESTER W1 P3,0110,1,1,25B,,,,,
0,,550115,484,Olmsted,55,ROCHESTER W1 P4,0115,1,1,24B,,,,,
0,,550120,485,Olmsted,55,ROCHESTER W1 P5,0120,1,1,24B,,,,,
0,,550125,486,Olmsted,55,ROCHESTER W1 P6,0125,1,1,24B,,,,,
0,,550130,487,Olmsted,55,ROCHESTER W1 P7,0130,1,1,24B,,,,,
0,,550135,488,Olmsted,55,ROCHESTER W1 P8,0135,1,1,24B,,,,,
0,,550140,489,Olmsted,55,ROCHESTER W1 P9,0140,1,1,24B,,,,,
0,,550145,490,Olmsted,55,ROCHESTER W1 P10,0145,1,1,24A,,,,,
0,,550150,491,Olmsted,55,ROCHESTER W1 P11,0150,1,1,24B,,,,,
0,,550155,492,Olmsted,55,ROCHESTER W1 P12,0155,1,1,24B,,,,,
0,,550160,493,Olmsted,55,ROCHESTER W1 P13,0160,1,1,24A,,,,,
0,,550165,494,Olmsted,55,ROCHESTER W1 P14,0165,1,1,24A,,,,,
0,,550170,495,Olmsted,55,ROCHESTER W2 P1,0170,1,1,24B,,,,,
0,,550175,496,Olmsted,55,ROCHESTER W2 P2,0175,1,1,24B,,,,,
0,,550180,497,Olmsted,55,ROCHESTER W2 P3,0180,1,1,24B,,,,,
0,,550185,498,Olmsted,55,ROCHESTER W2 P4,0185,1,1,24B,,,,,
0,,550190,499,Olmsted,55,ROCHESTER W2 P5,0190,1,1,24B,,,,,
0,,550195,500,Olmsted,55,ROCHESTER W2 P6,0195,1,1,24B,,,,,
0,,550200,501,Olmsted,55,ROCHESTER W2 P7,0200,1,1,25B,,,,,
0,,550205,502,Olmsted,55,ROCHESTER W2 P8,0205,1,1,25B,,,,,
0,,550210,503,Olmsted,55,ROCHESTER W2 P9,0210,1,1,24B,,,,,
0,,550215,504,Olmsted,55,ROCHESTER W2 P10,0215,1,1,24B,,,,,
0,,550220,505,Olmsted,55,ROCHESTER W2 P11,0220,1,1,24B,,,,,
0,,550225,506,Olmsted,55,ROCHESTER W2 P12,0225,1,1,25B,,,,,
0,,550230,507,Olmsted,55,ROCHESTER W2 P13,0230,1,1,25B,,,,,
0,,550235,508,Olmsted,55,ROCHESTER W3 P1,0235,1,1,25A,,,,,
0,,550240,509,Olmsted,55,ROCHESTER W3 P2,0240,1,1,25A,,,,,
0,,550245,510,Olmsted,55,ROCHESTER W3 P3,0245,1,1,25A,,,,,
0,,550250,511,Olmsted,55,ROCHESTER W3 P4,0250,1,1,25A,,,,,
0,,550255,512,Olmsted,55,ROCHESTER W3 P5,0255,1,1,25A,,,,,
0,,550260,513,Olmsted,55,ROCHESTER W3 P6,0260,1,1,25A,,,,,
0,,550265,514,Olmsted,55,ROCHESTER W3 P7,0265,1,1,25A,,,,,
0,,550270,515,Olmsted,55,ROCHESTER W3 P8,0270,1,1,25A,,,,,
0,,550275,516,Olmsted,55,ROCHESTER W3 P9,0275,1,1,25A,,,,,
0,,550280,517,Olmsted,55,ROCHESTER W3 P10,0280,1,1,25A,,,,,
0,,550285,518,Olmsted,55,ROCHESTER W3 P11,0285,1,1,25A,,,,,
0,,550290,519,Olmsted,55,ROCHESTER W3 P12,0290,1,1,25A,,,,,
0,,550295,520,Olmsted,55,ROCHESTER W3 P13,0295,1,1,25A,,,,,
0,,550300,521,Olmsted,55,ROCHESTER W4 P1,0300,1,1,25B,,,,,
0,,550305,522,Olmsted,55,ROCHESTER W4 P2,0305,1,1,25B,,,,,
0,,550310,523,Olmsted,55,ROCHESTER W4 P3,0310,1,1,25B,,,,,
0,,550315,524,Olmsted,55,ROCHESTER W4 P4,0315,1,1,25B,,,,,
0,,550320,525,Olmsted,55,ROCHESTER W4 P5,0320,1,1,25B,,,,,
0,,550325,526,Olmsted,55,ROCHESTER W4 P6,0325,1,1,25B,,,,,
0,,550330,527,Olmsted,55,ROCHESTER W4 P7,0330,1,1,25B,,,,,
0,,550335,528,Olmsted,55,ROCHESTER W4 P8,0335,1,1,24B,,,,,
0,,550340,529,Olmsted,55,ROCHESTER W4 P9,0340,1,1,24B,,,,,
0,,550345,530,Olmsted,55,ROCHESTER W4 P10,0345,1,1,24B,,,,,
0,,550350,531,Olmsted,55,ROCHESTER W4 P11,0350,1,1,24B,,,,,
0,,550355,532,Olmsted,55,ROCHESTER W4 P12,0355,1,1,24B,,,,,
0,,550360,533,Olmsted,55,ROCHESTER W4 P13,0360,1,1,24B,,,,,
0,,550365,534,Olmsted,55,ROCHESTER W5 P1,0365,1,1,25A,,,,,
0,,550370,535,Olmsted,55,ROCHESTER W5 P2,0370,1,1,25A,,,,,
0,,550375,536,Olmsted,55,ROCHESTER W5 P3,0375,1,1,25B,,,,,
0,,550380,537,Olmsted,55,ROCHESTER W5 P4,0380,1,1,25B,,,,,
0,,550385,538,Olmsted,55,ROCHESTER W5 P5,0385,1,1,25B,,,,,
0,,550390,539,Olmsted,55,ROCHESTER W5 P6,0390,1,1,25A,,,,,
0,,550395,540,Olmsted,55,ROCHESTER W5 P7,0395,1,1,25B,,,,,
0,,550400,541,Olmsted,55,ROCHESTER W5 P8,0400,1,1,25B,,,,,
0,,550405,542,Olmsted,55,ROCHESTER W5 P9,0405,1,1,25B,,,,,
0,,550410,543,Olmsted,55,ROCHESTER W5 P10,0410,1,1,25B,,,,,
0,,550415,544,Olmsted,55,ROCHESTER W5 P11,0415,1,1,25B,,,,,
0,,550420,545,Olmsted,55,ROCHESTER W5 P12,0420,1,1,25B,,,,,
0,,550425,546,Olmsted,55,ROCHESTER W5 P13,0425,1,1,25B,,,,,
0,,550430,547,Olmsted,55,ROCHESTER W5 P14,0430,1,1,24B,,,,,
0,,550435,548,Olmsted,55,ROCHESTER W6 P1,0435,1,1,25A,,,,,
0,,550440,549,Olmsted,55,ROCHESTER W6 P2,0440,1,1,25A,,,,,
0,,550445,550,Olmsted,55,ROCHESTER W6 P3,0445,1,1,25A,,,,,
0,,550450,551,Olmsted,55,ROCHESTER W6 P4,0450,1,1,25A,,,,,
0,,550455,552,Olmsted,55,ROCHESTER W6 P5,0455,1,1,25B,,,,,
0,,550460,553,Olmsted,55,ROCHESTER W6 P6,0460,1,1,25A,,,,,
0,,550465,554,Olmsted,55,ROCHESTER W6 P7,0465,1,1,25B,,,,,
0,,550470,555,Olmsted,55,ROCHESTER W6 P8,0470,1,1,25B,,,,,
0,,550475,556,Olmsted,55,ROCHESTER W6 P9,0475,1,1,25B,,,,,
0,,550480,557,Olmsted,55,ROCHESTER W6 P10,0480,1,1,25A,,,,,
0,,550485,558,Olmsted,55,ROCHESTER W6 P11,0485,1,1,25A,,,,,
0,,550490,559,Olmsted,55,ROCHESTER W6 P12,0490,1,1,25B,,,,,
0,,550495,560,Olmsted,55,ROCHESTER W6 P13,0495,1,1,25B,,,,,
0,,550500,561,Olmsted,55,ROCHESTER TWP P-1,0500,1,1,24B,,,,,
0,,550505,562,Olmsted,55,ROCHESTER TWP P-2,0505,1,1,24A,,,,,
0,,550510,563,Olmsted,55,ROCHESTER TWP P-3,0510,1,1,24A,,,,,
0,,550515,564,Olmsted,55,ROCK DELL TWP.,0515,1,1,24A,,,,,
0,,550520,565,Olmsted,55,SALEM TWP.,0520,1,1,24A,,,,,
0,,550525,566,Olmsted,55,STEWARTVILLE,0525,1,1,24A,,,,,
0,,550530,567,Olmsted,55,VIOLA TWP.,0530,1,1,20B,,,,,
0,,660010,568,Rice,66,CANNON CITY TWP.,0010,1,1,19A,,,,,
0,,660020,569,Rice,66,ERIN TWP.,0020,2,1,22B,,,,,
0,,660025,570,Rice,66,FARIBAULT P-1,0025,1,1,19A,,,,,
0,,660030,571,Rice,66,FARIBAULT P-2,0030,1,1,19A,,,,,
0,,660035,572,Rice,66,FARIBAULT P-3,0035,1,1,19A,,,,,
0,,660040,573,Rice,66,FARIBAULT P-4,0040,1,1,19A,,,,,
0,,660055,574,Rice,66,FOREST TWP.,0055,2,1,58A,,,,,
0,,660060,575,Rice,66,LONSDALE CITY,0060,2,1,58A,,,,,
0,,660065,576,Rice,66,MORRISTOWN,0065,2,1,19A,,,,,
0,,660070,577,Rice,66,MORRISTOWN TWP.,0070,2,1,19A,,,,,
0,,660125,578,Rice,66,SHIELDSVILLE TWP.,0125,2,1,19A,,,,,
0,,660130,579,Rice,66,WALCOTT TWP.,0130,1,1,19A,,,,,
0,,660135,580,Rice,66,WARSAW TWP.,0135,1,1,19A,,,,,
0,,660140,581,Rice,66,WEBSTER TWP. P-1,0140,2,1,58A,,,,,
0,,660145,582,Rice,66,WELLS TWP.,0145,1,1,19A,,,,,
0,,660150,583,Rice,66,WHEATLAND TWP.,0150,2,1,58A,,,,,
0,45,670005,584,Rock,67,BATTLE PLAIN TWP,0005,1,1,21A,0,0,36,9,0
0,60,670010,585,Rock,67,BEAVER CREEK,0010,1,1,21A,0,1,38,21,0
0,75,670015,586,Rock,67,BEAVER CREEK TWP,0015,1,1,21A,0,0,54,21,0
0,38,670020,587,Rock,67,CLINTON TWP,0020,1,1,21A,0,0,36,2,0
0,27,670025,588,Rock,67,DENVER TWP,0025,1,1,21A,0,0,21,6,0
0,17,670030,589,Rock,67,HARDWICK,0030,1,1,21A,0,0,3,14,0
0,57,670035,590,Rock,67,HILLS,0035,1,1,21A,2,1,48,6,0
0,9,670040,591,Rock,67,JASPER,0040,1,1,21A,0,0,3,6,0
0,37,670045,592,Rock,67,KANARANZI TWP,0045,1,1,21A,0,0,34,3,0
0,8,670050,593,Rock,67,KENNETH,0050,1,1,21A,0,0,6,2,0
0,269,670055,594,Rock,67,LUVERNE W-1 NE,0055,1,1,21A,4,0,143,122,0
0,113,670060,595,Rock,67,LUVERNE W-1 NW,0060,1,1,21A,0,1,66,46,0
0,174,670065,596,Rock,67,LUVERNE W-2 SE,0065,1,1,21A,2,2,99,71,0
0,101,670070,597,Rock,67,LUVERNE W-2 SW,0070,1,1,21A,1,0,60,40,0
0,56,670075,598,Rock,67,LUVERNE TWP P1,0075,1,1,21A,0,0,46,10,0
0,70,670077,599,Rock,67,LUVERNE TWP P2,0077,1,1,21A,0,0,53,17,0
0,25,670080,600,Rock,67,MAGNOLIA CITY,0080,1,1,21A,0,0,18,7,0
0,50,670085,601,Rock,67,MAGNOLIA TWP,0085,1,1,21A,0,0,35,15,0
0,37,670090,602,Rock,67,MARTIN TWP,0090,1,1,21A,0,0,33,3,1
0,48,670095,603,Rock,67,MOUND TWP,0095,1,1,21A,0,1,32,15,0
0,12,670100,604,Rock,67,ROSE DELL TWP,0100,1,1,21A,0,0,12,0,0
0,49,670105,605,Rock,67,SPRINGWATER TWP,0105,1,1,21A,0,1,37,11,0
0,14,670110,606,Rock,67,STEEN,0110,1,1,21A,0,0,14,0,0
0,37,670115,607,Rock,67,VIENNA TWP,0115,1,1,21A,0,0,32,5,0
0,,740005,608,Steele,74,AURORA TWP,0005,1,1,23A,,,,,
0,,740010,609,Steele,74,BERLIN TWP,0010,1,1,23A,,,,,
0,,740015,610,Steele,74,BLOOMING PRAIRIE,0015,1,1,23B,,,,,
0,,740020,611,Steele,74,BLOOMING PRAIRIE TWP,0020,1,1,23B,,,,,
0,,740025,612,Steele,74,CLINTON FALLS TWP,0025,1,1,19B,,,,,
0,,740030,613,Steele,74,DEERFIELD TWP,0030,1,1,19B,,,,,
0,,740035,614,Steele,74,ELLENDALE,0035,1,1,23A,,,,,
0,,740040,615,Steele,74,HAVANA TWP,0040,1,1,19B,,,,,
0,,740045,616,Steele,74,LEMOND TWP,0045,1,1,23A,,,,,
0,,740050,617,Steele,74,MEDFORD,0050,1,1,19B,,,,,
0,,740055,618,Steele,74,MEDFORD TWP,0055,1,1,19B,,,,,
0,,740060,619,Steele,74,MERIDEN TWP,0060,1,1,19B,,,,,
0,,740065,620,Steele,74,MERTON TWP,0065,1,1,19B,,,,,
0,,740070,621,Steele,74,OWATONNA W-1 P-1,0070,1,1,19B,,,,,
0,,740075,622,Steele,74,OWATONNA W-1 P-2,0075,1,1,19B,,,,,
0,,740085,623,Steele,74,OWATONNA W-2 P-1,0085,1,1,19B,,,,,
0,,740090,624,Steele,74,OWATONNA W-2 P-2,0090,1,1,19B,,,,,
0,,740100,625,Steele,74,OWATONNA W-3 P-1,0100,1,1,19B,,,,,
0,,740105,626,Steele,74,OWATONNA W-3 P-2,0105,1,1,19B,,,,,
0,,740115,627,Steele,74,OWATONNA W-4 P-1,0115,1,1,19B,,,,,
0,,740120,628,Steele,74,OWATONNA W-4 P-2,0120,1,1,19B,,,,,
0,,740130,629,Steele,74,OWATONNA W-5 P-1,0130,1,1,19B,,,,,
0,,740135,630,Steele,74,OWATONNA W-5 P-2,0135,1,1,19B,,,,,
0,,740145,631,Steele,74,OWATONNA TWP,0145,1,1,19B,,,,,
0,,740150,632,Steele,74,SOMERSET TWP,0150,1,1,23A,,,,,
0,,740155,633,Steele,74,SUMMIT TWP,0155,1,1,23A,,,,,
0,,810005,634,Waseca,81,ALTON TWP.,0005,1,1,19A,,,,,
0,,810010,635,Waseca,81,BLOOMING GROVE TWP.,0010,1,1,19A,,,,,
0,,810015,636,Waseca,81,BYRON TWP.,0015,1,1,23A,,,,,
0,,810020,637,Waseca,81,ELYSIAN,0020,1,1,19A,,,,,
0,,810025,638,Waseca,81,FREEDOM TWP.,0025,1,1,23A,,,,,
0,,810030,639,Waseca,81,IOSCO TWP.,0030,1,1,19A,,,,,
0,,810035,640,Waseca,81,JANESVILLE CITY,0035,1,1,19A,,,,,
0,,810045,641,Waseca,81,JANESVILLE TWP.,0045,1,1,19A,,,,,
0,,810050,642,Waseca,81,NEW RICHLAND CITY,0050,1,1,23A,,,,,
0,,810055,643,Waseca,81,NEW RICHLAND TWP.,0055,1,1,23A,,,,,
0,,810060,644,Waseca,81,OTISCO TWP.,0060,1,1,23A,,,,,
0,,810065,645,Waseca,81,ST. MARY TWP.,0065,1,1,19B,,,,,
0,,810070,646,Waseca,81,VIVIAN TWP.,0070,1,1,23A,,,,,
0,,810075,647,Waseca,81,WALDORF,0075,1,1,23A,,,,,
0,,810080,648,Waseca,81,WASECA W-1 P-A,0080,1,1,19B,,,,,
0,,810085,649,Waseca,81,WASECA W-1 P-B,0085,1,1,19B,,,,,
0,,810090,650,Waseca,81,WASECA W-2 P-A,0090,1,1,19B,,,,,
0,,810095,651,Waseca,81,WASECA W-2 P-B,0095,1,1,19B,,,,,
